user_id,signup_date,trial_end_date,trial_length_days,age,country,gender,device_type,acquisition_channel,city_tier,preferred_plan_before_conversion,days_active_trial,sessions_count,avg_session_minutes,features_used,support_tickets,emails_opened,webinar_attended,payment_method_on_file,referred_friend,discount_offered_pct,plan_page_views,last_activity_gap_days,satisfaction_score,monthly_income_usd,converted_to_paid_plan,selected_plan
usr-00153,2025-02-14,2025-02-28,14,36.0,argentina,male,desktop,referral,tier_3,basic,11,15,19.9,10,0,8,1,0,0,0.0,3,5,7.0,674.0,0,none
usr-00154,02/11/2025,2025-11-09,7,29.0,colombia,male,mobile,partner,tier_1,standard,4,6,20.6,10,1,2,0,0,0,0.0,1,0,6.9,1751.0,0,none
usr-00155,17/01/2025,2025-01-31,14,33.0,mexico,female,mobile,referral,tier_1,basic,10,20,16.5,18,1,2,1,0,0,0.0,2,7,5.7,1720.0,0,none
usr-00156,2025-10-10,2025-10-24,14,34.0,peru,female,desktop,social media,tier_1,standard,2,3,3.7,7,1,4,0,1,0,15.0,3,13,3.8,1032.0,0,none
usr-00157,2025-06-15,2025-06-29,14,22.0,peru,male,tablet,partner,tier_1,basic,11,14,14.5,14,2,0,1,0,0,25.0,0,14,7.8,1446.0,0,none
usr-00158,2025-11-22,2025-12-13,21,47.0,chile,female,mobile,social media,tier_3,basic,8,19,11.3,7,0,5,1,1,0,20.0,1,15,5.2,825.0,0,none
usr-00159,2025-11-30,2025-12-14,14,37.0,chile,male,desktop,email campaign,tier_2,standard,9,12,9.8,9,5,5,0,0,0,0.0,4,12,6.4,1414.0,0,none
usr-00160,2025-01-20,2025-01-27,7,36.0,colombia,male,mobile,organic search,tier_3,basic,4,7,17.9,8,1,3,0,1,0,0.0,1,7,7.3,2187.0,0,none
usr-00161,2025-06-30,2025-07-14,14,35.0,argentina,non_binary,mobile,email campaign,tier_3,basic,6,12,6.3,13,1,4,0,0,0,15.0,4,13,8.6,2015.0,0,none
usr-00162,2025-05-06,2025-05-13,7,31.0,colombia,male,mobile,organic search,tier_3,premium,4,7,9.5,9,1,5,0,1,0,5.0,4,5,6.8,2275.0,0,none
usr-00163,2025-06-03,2025-06-17,14,25.0,mexico,female,desktop,organic search,tier_1,standard,8,17,12.6,9,2,8,0,1,0,10.0,3,11,9.2,960.0,0,none
usr-00164,2025-05-30,2025-06-29,30,42.0,colombia,female,desktop,referral,tier_3,premium,22,44,19.4,10,0,8,0,0,0,10.0,8,13,8.8,250.0,1,standard
usr-00165,2025-01-26,2025-02-09,14,31.0,colombia,male,mobile,partner,tier_3,basic,9,12,15.5,12,1,5,0,0,0,10.0,3,3,6.1,1104.0,0,none
usr-00166,2025-04-10,2025-05-01,21,21.0,ecuador,male,desktop,organic search,tier_3,basic,10,20,19.8,11,1,10,0,0,0,0.0,6,15,7.0,1409.0,0,none
usr-00167,2025-05-23,2025-06-06,14,35.0,ecuador,female,mobile,referral,tier_3,standard,10,16,7.0,10,4,4,1,0,0,0.0,2,13,8.3,2352.0,1,basic
usr-00168,2025-10-16,2025-11-06,21,28.0,mexico,female,mobile,partner,tier_1,premium,12,19,18.9,10,0,7,0,0,0,10.0,6,12,9.7,484.0,0,none
usr-00169,2025-01-03,2025-01-24,21,37.0,argentina,male,mobile,paid ads,tier_3,basic,2,7,7.0,2,1,4,1,1,1,5.0,2,27,5.1,3041.0,0,none
usr-00170,2025-06-18,2025-07-02,14,32.0,colombia,male,mobile,paid ads,tier_3,standard,8,10,7.1,7,0,6,0,1,1,0.0,0,8,10.0,1924.0,0,none
usr-00171,2025-09-03,2025-09-10,7,39.0,colombia,male,mobile,organic search,tier_1,standard,3,6,8.5,8,2,3,0,0,0,20.0,4,13,5.1,897.0,1,standard
usr-00172,2025-11-10,2025-11-24,14,46.0,colombia,male,mobile,paid ads,tier_1,standard,6,8,10.1,6,2,3,0,0,0,5.0,6,4,8.1,1833.0,0,none
usr-00173,2025-03-26,2025-04-25,30,36.0,peru,male,mobile,partner,tier_1,standard,20,50,14.1,14,0,3,0,1,0,10.0,3,15,5.8,1448.0,0,none
usr-00174,2025-06-18,2025-07-09,21,47.0,colombia,female,mobile,social media,tier_3,basic,13,17,14.8,12,2,9,0,0,0,0.0,3,14,8.3,1190.0,0,none
usr-00175,2025-03-18,2025-04-01,14,28.0,chile,female,desktop,email campaign,tier_2,basic,9,19,8.5,9,0,5,0,0,0,20.0,5,4,6.2,2202.0,0,none
usr-00176,2025-07-08,2025-07-15,7,52.0,colombia,male,desktop,referral,tier_2,premium,6,16,29.5,10,0,4,0,1,0,15.0,3,8,7.4,1490.0,1,standard
usr-00177,2025-05-01,2025-05-31,30,23.0,colombia,prefer_not_to_say,mobile,organic search,tier_1,standard,30,47,21.9,15,0,9,0,1,1,10.0,4,11,7.3,2492.0,1,standard
usr-00178,11/04/2025,2025-04-18,7,28.0,chile,male,mobile,paid ads,tier_2,basic,3,5,10.1,8,0,5,0,0,0,0.0,4,6,8.2,1677.0,0,none
usr-00179,2025-04-11,2025-04-25,14,20.0,ecuador,prefer_not_to_say,desktop,partner,tier_1,standard,7,14,14.1,6,1,3,0,0,0,20.0,1,9,7.2,1430.0,1,standard
usr-00180,2025-08-22,2025-09-05,14,33.0,argentina,male,desktop,organic_search,tier_2,standard,11,13,9.1,10,0,5,0,0,0,0.0,4,3,5.6,1662.0,1,premium
usr-00181,2025-01-07,2025-01-28,21,28.0,colombia,female,desktop,referral,tier_2,basic,19,34,2.0,25,0,8,0,0,0,0.0,4,11,6.4,1377.0,1,premium
usr-00182,2025-01-22,2025-02-12,21,32.0,colombia,male,tablet,partner,tier_1,basic,17,37,19.9,11,0,10,0,1,1,15.0,6,6,6.0,1285.0,1,premium
usr-00183,2025-01-08,2025-01-22,14,42.0,colombia,female,desktop,email campaign,tier_1,standard,6,7,12.0,11,1,3,0,0,0,5.0,4,11,5.7,1333.0,0,none
usr-00184,2025-09-10,2025-09-24,14,46.0,peru,female,desktop,social media,tier_3,standard,7,10,22.1,7,1,7,0,0,0,10.0,3,15,9.5,1460.0,0,none
usr-00185,2025-09-27,2025-10-11,14,37.0,colombia,male,desktop,paid ads,tier_1,standard,8,11,18.4,10,1,7,1,1,1,10.0,2,12,6.6,1968.0,0,none
usr-00186,2025-03-31,2025-04-14,14,39.0,colombia,female,mobile,referral,tier_3,premium,8,11,12.5,11,0,6,0,1,0,0.0,6,9,5.2,2823.0,0,none
usr-00187,2025-04-23,2025-05-14,21,28.0,argentina,female,mobile,partner,tier_1,standard,13,25,8.4,19,2,10,0,1,0,0.0,4,17,9.5,1430.0,0,none
usr-00188,2025-11-23,2025-12-23,30,30.0,colombia,male,mobile,social media,tier_3,standard,17,29,12.5,9,0,1,1,1,1,10.0,7,21,8.1,1960.0,0,none
usr-00189,27/11/2025,2025-12-04,7,28.0,argentina,female,mobile,organic search,tier_1,premium,3,7,11.6,6,1,7,0,1,0,10.0,2,7,8.3,1199.0,0,none
usr-00190,2025-12-08,2026-01-07,30,19.0,colombia,female,desktop,social media,tier_2,basic,29,44,17.3,15,1,10,0,1,0,15.0,5,22,9.1,1214.0,0,none
usr-00191,2025-06-05,2025-06-19,14,27.0,mexico,prefer_not_to_say,desktop,email campaign,tier_1,standard,7,12,2.0,7,1,5,0,1,0,15.0,2,18,9.5,893.0,0,none
usr-00192,21/05/2025,2025-06-04,14,34.0,colombia,female,desktop,email campaign,tier_2,premium,12,22,18.1,12,0,10,1,0,0,20.0,3,6,6.5,932.0,0,none
usr-00193,28/05/2025,2025-06-11,14,18.0,colombia,female,mobile,organic search,tier_1,standard,6,14,21.8,9,0,3,0,0,0,20.0,4,9,5.4,755.0,0,none
usr-00194,2025-09-10,2025-09-24,14,25.0,ecuador,male,desktop,paid ads,tier_2,basic,12,26,23.4,10,0,10,0,0,0,10.0,2,9,6.7,2313.0,0,none
usr-00195,2025-06-10,2025-06-24,14,30.0,mexico,male,mobile,partner,tier_1,standard,6,15,7.2,16,1,3,1,0,0,20.0,2,9,7.3,1768.0,0,none
usr-00196,2025-01-08,2025-01-22,14,54.0,peru,male,desktop,organic search,tier_1,standard,10,16,16.0,7,0,5,0,0,0,15.0,8,12,3.9,1257.0,1,standard
usr-00197,2025-12-20,2026-01-10,21,27.0,peru,prefer_not_to_say,mobile,social media,tier_1,standard,11,11,12.9,10,1,4,1,0,0,15.0,8,9,6.3,1827.0,0,none
usr-00198,2025-11-02,2025-11-16,14,24.0,colombia,male,mobile,organic search,tier_1,basic,13,15,11.6,12,2,3,0,0,0,0.0,2,3,7.4,1554.0,0,none
usr-00199,2025-06-02,2025-06-16,14,42.0,chile,female,desktop,partner,tier_3,basic,4,7,6.9,9,1,6,0,0,0,0.0,5,10,5.8,250.0,0,none
usr-00200,2025-12-08,2025-12-22,14,21.0,mexico,female,mobile,paid ads,tier_1,basic,11,16,13.7,7,0,6,0,1,0,0.0,1,13,9.6,2155.0,0,none
usr-00201,2025-11-10,2025-11-24,14,27.0,colombia,female,mobile,paid ads,tier_2,standard,7,12,13.9,9,0,3,1,0,0,10.0,7,16,9.7,603.0,0,none
usr-00202,2025-08-18,2025-09-01,14,36.0,mexico,male,mobile,organic search,tier_3,premium,4,6,14.6,10,1,7,0,1,0,0.0,2,20,5.1,2011.0,0,none
usr-00203,2025-01-23,2025-02-13,21,36.0,colombia,male,mobile,partner,tier_2,standard,7,13,12.9,11,1,7,1,0,0,5.0,3,17,9.1,1424.0,0,none
usr-00204,2025-04-28,2025-05-05,7,32.0,ecuador,female,desktop,email campaign,tier_1,standard,5,7,26.0,6,0,6,0,0,0,10.0,2,0,8.4,3202.0,0,none
usr-00205,2025-03-06,2025-03-13,7,47.0,colombia,prefer_not_to_say,mobile,email campaign,tier_1,standard,4,5,5.3,4,2,4,0,1,1,25.0,1,7,6.8,2129.0,0,none
usr-00206,2025-03-03,2025-03-17,14,31.0,colombia,male,desktop,paid ads,tier_3,basic,7,9,14.1,9,1,5,0,0,0,10.0,5,13,6.8,1541.0,0,none
usr-00207,2025-05-03,2025-05-17,14,18.0,colombia,male,mobile,paid ads,tier_2,standard,8,16,9.1,12,0,4,0,1,0,0.0,5,13,4.1,1274.0,0,none
usr-00208,2025-04-12,2025-05-03,21,41.0,peru,female,mobile,partner,tier_2,basic,14,20,3.7,15,0,9,0,0,1,10.0,5,8,6.1,1397.0,0,none
usr-00209,2025-09-27,2025-10-11,14,29.0,chile,male,mobile,email campaign,tier_1,premium,2,4,3.2,9,1,3,0,1,0,15.0,1,14,6.4,599.0,0,none
usr-00210,2025-10-19,2025-11-09,21,20.0,chile,prefer_not_to_say,desktop,organic search,tier_2,premium,7,8,9.1,14,0,9,0,0,0,10.0,3,25,9.9,1223.0,0,none
usr-00211,2025-08-14,2025-08-21,7,33.0,chile,male,desktop,organic search,tier_2,premium,4,7,145.4,8,0,7,0,0,0,15.0,2,1,10.0,1269.0,0,none
usr-00212,2025-12-22,01-05-2026,14,36.0,colombia,female,tablet,organic search,tier_1,basic,10,17,9.7,14,0,6,0,0,0,5.0,6,10,9.5,827.0,0,none
usr-00213,2025-07-25,2025-08-08,14,36.0,argentina,female,tablet,partner,tier_2,basic,4,5,15.1,9,0,5,0,0,0,0.0,3,10,6.7,1007.0,0,none
usr-00214,2025-10-18,2025-11-01,14,21.0,peru,non_binary,mobile,paid ads,tier_1,basic,11,15,16.3,11,0,9,1,0,1,15.0,3,9,7.1,1458.0,1,premium
usr-00215,2025-05-22,2025-06-05,14,36.0,peru,female,desktop,social_media,tier_1,standard,11,27,14.6,14,0,2,0,1,1,25.0,2,8,6.5,1597.0,0,none
usr-00216,2025-09-05,2025-10-05,30,37.0,colombia,female,mobile,organic search,tier_2,basic,16,34,4.1,13,0,6,0,1,1,15.0,6,17,7.7,821.0,0,none
usr-00217,2025-08-22,2025-09-21,30,24.0,colombia,prefer_not_to_say,mobile,social media,tier_1,premium,13,28,19.4,14,0,7,0,0,1,20.0,8,28,7.5,1874.0,0,none
usr-00218,2025-09-21,10-05-2025,14,33.0,colombia,male,mobile,social media,tier_1,basic,14,26,16.9,9,1,7,0,1,0,0.0,5,14,9.7,1987.0,0,none
usr-00219,2025-10-10,2025-10-24,14,41.0,mexico,male,tablet,social media,tier_1,standard,12,22,23.5,11,0,6,1,0,0,15.0,5,5,4.5,2250.0,0,none
usr-00220,2025-12-11,2026-01-01,21,24.0,mexico,male,desktop,organic_search,tier_1,basic,10,23,14.7,18,1,6,0,0,0,0.0,5,14,8.9,1545.0,1,standard
usr-00221,2025-08-17,2025-09-16,30,31.0,ecuador,male,mobile,partner,tier_3,basic,15,21,5.4,10,0,7,0,0,0,0.0,7,22,7.8,2500.0,0,none
usr-00222,2025-06-03,2025-07-03,30,48.0,peru,male,tablet,organic search,tier_2,standard,30,68,7.9,25,1,11,0,1,1,20.0,3,11,10.0,1842.0,1,basic
usr-00223,2025-01-09,2025-02-08,30,29.0,ecuador,female,mobile,partner,tier_3,standard,18,28,15.6,19,0,5,1,0,0,25.0,4,20,8.1,941.0,0,none
usr-00224,2025-10-08,2025-10-22,14,54.0,ecuador,female,desktop,organic search,tier_2,premium,6,3,21.9,8,2,10,0,1,0,25.0,4,10,5.4,723.0,0,none
usr-00225,2025-01-21,2025-01-28,7,33.0,mexico,male,mobile,partner,tier_3,basic,6,12,11.8,4,0,2,1,0,0,0.0,3,0,4.5,1186.0,0,none
usr-00226,2025-01-18,2025-02-08,21,34.0,mexico,male,mobile,organic search,tier_2,standard,17,29,11.8,11,0,6,0,0,1,0.0,3,19,8.0,2266.0,1,premium
usr-00227,2025-06-13,2025-06-20,7,23.0,ecuador,male,desktop,referral,tier_1,basic,4,6,24.4,6,0,7,1,0,0,0.0,2,1,6.5,1613.0,0,none
usr-00228,2025-07-26,2025-08-16,21,30.0,colombia,prefer_not_to_say,mobile,organic search,tier_2,basic,21,36,7.5,14,0,10,1,0,0,0.0,5,9,5.8,1702.0,0,none
usr-00229,2025-12-17,2025-12-31,14,48.0,peru,female,desktop,organic search,tier_1,standard,5,11,10.6,9,1,5,1,0,0,20.0,2,10,6.5,1969.0,0,none
usr-00230,2025-05-13,2025-05-27,14,54.0,chile,female,mobile,organic search,tier_3,standard,6,8,7.6,8,1,8,0,1,0,0.0,3,3,6.0,1351.0,1,basic
usr-00231,2025-05-10,2025-05-24,14,35.0,chile,male,desktop,paid ads,tier_2,standard,6,15,6.6,14,1,4,0,1,0,0.0,3,13,6.4,2715.0,0,none
usr-00232,2025-02-01,2025-02-08,7,31.0,colombia,male,desktop,partner,tier_1,standard,4,8,14.1,5,0,2,0,0,0,10.0,7,0,9.8,250.0,0,none
usr-00233,03/09/2025,2025-09-17,14,29.0,colombia,female,mobile,referral,tier_2,basic,10,23,16.1,5,0,7,0,1,0,0.0,5,9,5.6,2016.0,0,none
usr-00234,2025-03-26,2025-04-09,14,18.0,colombia,male,desktop,organic search,tier_2,standard,9,10,11.8,13,1,5,0,1,0,5.0,2,11,8.1,1289.0,0,none
usr-00235,2025-05-12,2025-06-02,21,35.0,colombia,female,mobile,email campaign,tier_2,premium,5,10,2.0,8,1,2,0,0,0,10.0,2,17,6.4,1033.0,0,none
usr-00236,2025-11-12,12-12-2025,30,18.0,colombia,prefer_not_to_say,mobile,organic search,tier_3,basic,20,28,12.1,12,1,4,0,1,0,0.0,12,18,6.3,981.0,0,none
usr-00237,28/02/2025,2025-03-30,30,35.0,mexico,male,desktop,email campaign,tier_3,standard,10,12,5.4,10,1,7,0,0,0,5.0,6,25,4.9,2700.0,0,none
usr-00238,2025-02-25,2025-03-11,14,44.0,argentina,male,tablet,paid ads,tier_2,standard,10,18,19.4,11,1,6,0,1,0,0.0,1,2,8.7,1873.0,1,basic
usr-00239,2025-03-26,2025-04-09,14,39.0,mexico,female,mobile,email campaign,tier_1,basic,9,9,17.5,11,0,5,0,0,0,15.0,3,11,7.3,1191.0,0,none
usr-00240,2025-02-27,03-29-2025,30,39.0,colombia,female,mobile,email campaign,tier_1,basic,15,33,16.4,9,0,12,0,1,1,15.0,6,19,10.0,1121.0,0,none
usr-00241,2025-11-22,2025-12-06,14,20.0,colombia,non_binary,desktop,paid ads,tier_2,basic,9,14,27.0,9,1,7,0,0,0,0.0,2,0,4.9,639.0,0,none
usr-00242,2025-04-02,2025-04-16,14,50.0,colombia,male,desktop,social media,tier_1,standard,10,16,15.2,12,1,9,0,0,0,0.0,4,5,9.9,1737.0,0,none
usr-00243,2025-04-06,2025-04-20,14,18.0,argentina,male,mobile,referral,tier_1,standard,10,25,9.8,12,1,4,0,0,0,10.0,3,12,4.2,1658.0,0,none
usr-00244,2025-03-23,2025-04-06,14,23.0,chile,male,mobile,paid ads,tier_1,basic,6,13,10.7,13,0,1,0,0,0,0.0,3,18,7.1,1458.0,0,none
usr-00245,2025-01-15,2025-02-14,30,34.0,ecuador,male,desktop,partner,tier_2,standard,18,29,16.3,18,0,4,0,1,0,20.0,9,18,6.7,676.0,1,premium
usr-00246,2025-06-28,07-12-2025,14,25.0,argentina,female,mobile,paid ads,tier_1,standard,4,10,5.3,8,2,7,0,1,0,20.0,2,5,5.6,2710.0,1,standard
usr-00247,2025-02-12,2025-02-19,7,42.0,chile,prefer_not_to_say,desktop,partner,tier_2,standard,5,10,8.3,8,1,2,0,1,0,0.0,3,6,5.5,2718.0,0,none
usr-00248,2025-08-05,2025-08-12,7,32.0,colombia,female,desktop,partner,tier_3,standard,4,9,14.1,8,0,8,0,0,0,0.0,2,0,5.6,1936.0,0,none
usr-00249,2025-03-19,2025-04-02,14,20.0,chile,male,desktop,partner,tier_1,standard,7,7,19.7,8,0,2,0,0,0,10.0,0,10,7.1,1458.0,0,none
usr-00250,2025-03-28,2025-04-04,7,33.0,argentina,prefer_not_to_say,mobile,partner,tier_1,premium,2,1,11.1,6,0,2,0,1,1,25.0,5,7,7.1,1458.0,0,none
usr-00251,2025-08-10,2025-08-31,21,33.0,mexico,non_binary,mobile,social media,tier_1,standard,20,30,24.9,18,0,13,1,0,1,5.0,4,11,5.8,1100.0,0,none
usr-00252,2025-11-16,2025-12-16,30,39.0,mexico,male,mobile,paid ads,tier_2,basic,12,23,18.6,13,0,8,1,0,0,10.0,2,23,7.7,272.0,0,none
usr-00253,2025-12-08,2025-12-15,7,32.0,argentina,male,tablet,paid ads,tier_1,basic,6,8,8.6,10,0,5,0,1,0,0.0,6,2,7.1,1458.0,0,none
usr-00254,2025-10-16,2025-11-06,21,29.0,ecuador,female,desktop,paid_ads,tier_1,basic,17,27,9.3,12,1,8,0,0,0,10.0,6,16,6.9,1466.0,0,none
usr-00255,2025-06-19,2025-07-03,14,31.0,peru,prefer_not_to_say,desktop,paid ads,tier_3,standard,7,14,11.1,8,2,6,0,0,1,0.0,1,10,5.2,408.0,0,none
usr-00256,2025-10-16,10-30-2025,14,20.0,argentina,non_binary,mobile,email campaign,tier_2,standard,14,33,13.3,11,0,5,1,0,0,0.0,2,4,8.1,250.0,1,basic
usr-00257,2025-10-09,2025-10-23,14,26.0,argentina,female,tablet,social media,tier_2,premium,9,15,23.0,10,0,6,0,0,0,15.0,2,12,6.6,951.0,0,none
usr-00258,2025-05-13,2025-05-27,14,33.0,colombia,male,mobile,paid ads,tier_2,standard,6,17,4.2,7,1,2,0,1,0,10.0,2,13,7.6,792.0,0,none
usr-00259,2025-04-10,2025-04-17,7,31.0,colombia,female,desktop,organic search,tier_2,premium,3,8,19.1,12,0,6,0,1,1,20.0,3,7,8.2,2384.0,1,premium
usr-00260,2025-02-20,2025-03-06,14,42.0,argentina,female,tablet,organic search,tier_1,basic,5,7,16.2,7,0,8,0,1,1,20.0,4,5,7.1,1458.0,1,standard
usr-00261,26/12/2025,01-09-2026,14,40.0,colombia,prefer_not_to_say,mobile,paid ads,tier_2,basic,11,19,11.0,13,1,8,0,0,0,20.0,4,8,10.0,1370.0,0,none
usr-00262,2025-09-08,2025-09-15,7,29.0,peru,female,desktop,email campaign,tier_1,standard,5,10,3.6,9,0,11,0,1,0,0.0,5,4,5.2,2746.0,0,none
usr-00263,2025-06-11,2025-06-18,7,27.0,colombia,male,mobile,referral,tier_2,premium,5,10,16.4,7,0,4,0,0,0,10.0,2,4,8.9,2105.0,0,none
usr-00264,2025-12-17,2025-12-24,7,39.0,colombia,male,mobile,partner,tier_3,basic,7,17,14.2,8,1,6,0,1,0,20.0,3,7,5.8,1955.0,0,none
usr-00265,2025-10-03,2025-10-17,14,33.0,ecuador,female,desktop,organic search,tier_3,premium,9,10,7.5,12,1,5,0,0,0,15.0,3,14,6.4,1687.0,0,none
usr-00266,2025-04-30,2025-05-14,14,50.0,chile,female,mobile,organic search,tier_1,premium,8,18,7.7,10,0,8,0,0,0,20.0,7,6,7.1,250.0,1,standard
usr-00267,2025-04-06,2025-04-13,7,48.0,chile,male,mobile,partner,tier_2,premium,4,13,17.9,11,0,5,0,1,0,5.0,2,0,6.6,1986.0,0,none
usr-00268,2025-04-14,2025-04-21,7,45.0,argentina,female,mobile,email campaign,tier_3,standard,1,2,17.2,8,1,4,1,0,0,0.0,3,8,7.1,1458.0,0,none
usr-00269,2025-08-01,2025-08-15,14,30.0,colombia,male,mobile,paid ads,tier_3,standard,3,5,13.9,6,0,4,0,1,0,0.0,1,11,4.5,1891.0,0,none
usr-00270,2025-02-01,2025-02-15,14,40.0,peru,female,desktop,social media,tier_1,standard,8,18,12.6,9,1,3,0,1,0,15.0,3,14,6.6,1192.0,1,standard
usr-00271,2025-01-21,2025-01-28,7,26.0,colombia,female,mobile,paid_ads,tier_1,basic,2,2,10.2,9,0,4,0,1,0,5.0,1,13,6.4,1644.0,0,none
usr-00272,2025-10-03,2025-10-17,14,53.0,peru,female,mobile,organic search,tier_1,standard,8,10,11.5,11,0,5,0,1,0,5.0,5,0,9.0,1381.0,1,standard
usr-00273,2025-10-16,2025-10-23,7,42.0,colombia,prefer_not_to_say,mobile,partner,tier_3,standard,3,4,10.8,5,0,7,0,1,0,5.0,1,1,7.8,2792.0,0,none
usr-00274,2025-12-22,2026-01-05,14,43.0,colombia,male,mobile,referral,tier_1,standard,3,4,13.2,6,0,4,0,1,0,0.0,2,10,5.9,470.0,0,none
usr-00275,2025-05-21,2025-06-04,14,22.0,colombia,female,mobile,social media,tier_2,basic,6,16,10.0,5,1,6,1,0,0,20.0,5,13,5.2,2174.0,0,none
usr-00276,2025-07-24,2025-08-14,21,40.0,colombia,female,desktop,email campaign,tier_1,premium,10,19,10.5,12,1,10,1,1,1,25.0,4,18,10.0,250.0,0,none
usr-00277,2025-03-24,2025-04-23,30,37.0,colombia,female,mobile,partner,tier_1,premium,30,51,22.6,26,1,7,0,1,1,0.0,10,7,8.8,1899.0,1,premium
usr-00278,2025-03-02,2025-03-09,7,18.0,mexico,male,desktop,paid ads,tier_1,basic,3,4,11.8,8,0,4,1,0,1,10.0,4,5,6.5,2481.0,0,none
usr-00279,2025-07-10,2025-07-31,21,44.0,peru,prefer_not_to_say,mobile,social media,tier_2,standard,13,26,12.8,6,1,6,1,1,1,5.0,5,16,5.4,1096.0,0,none
usr-00280,2025-10-23,2025-11-06,14,31.0,colombia,female,desktop,email campaign,tier_2,standard,13,20,8.6,17,0,4,0,0,0,0.0,2,6,8.5,1730.0,1,standard
usr-00281,17/11/2025,2025-12-01,14,25.0,chile,male,desktop,organic search,tier_3,standard,7,16,16.3,15,1,8,1,0,1,20.0,1,7,6.7,1760.0,0,none
usr-00282,2025-07-05,2025-07-19,14,36.0,chile,non_binary,mobile,email campaign,tier_1,standard,9,15,20.3,13,1,8,0,0,0,0.0,6,12,8.9,915.0,0,none
usr-00283,2025-07-13,2025-07-27,14,38.0,chile,female,desktop,paid ads,tier_2,premium,13,20,22.5,14,1,6,0,0,1,5.0,8,5,2.7,931.0,1,premium
usr-00284,2025-02-26,2025-03-12,14,35.0,ecuador,male,mobile,organic search,tier_1,standard,8,20,8.0,7,1,6,0,0,0,10.0,2,18,7.8,1828.0,1,standard
usr-00285,2025-12-01,2025-12-08,7,21.0,colombia,female,desktop,social media,tier_2,basic,5,15,17.2,1,1,6,1,0,0,5.0,2,6,10.0,2058.0,0,none
usr-00286,2025-06-12,2025-06-26,14,34.0,ecuador,female,mobile,partner,tier_1,standard,10,16,2.4,10,0,7,0,0,1,10.0,1,6,8.6,1998.0,1,standard
usr-00287,2025-09-24,2025-10-15,21,35.0,mexico,male,desktop,paid ads,tier_1,basic,13,25,2.1,20,2,1,0,0,0,10.0,6,21,7.1,1458.0,0,none
usr-00288,2025-03-22,2025-04-05,14,33.0,chile,female,mobile,partner,tier_1,basic,12,16,23.2,12,0,11,0,0,0,25.0,3,9,7.2,2608.0,1,standard
usr-00289,2025-12-08,2025-12-15,7,20.0,mexico,female,mobile,social media,tier_1,standard,5,6,21.8,5,1,6,0,0,0,10.0,2,0,3.4,1286.0,0,none
usr-00290,2025-02-15,2025-02-22,7,42.0,colombia,male,desktop,organic search,tier_2,basic,6,8,13.6,4,1,5,1,1,0,20.0,4,11,8.8,2799.0,0,none
usr-00291,2025-07-02,2025-07-16,14,32.0,colombia,male,mobile,referral,tier_1,standard,7,17,13.6,8,0,4,0,0,0,10.0,2,15,7.0,367.0,0,none
usr-00292,2025-03-16,2025-04-06,21,34.0,peru,male,desktop,paid ads,tier_3,premium,18,34,12.0,12,1,6,1,0,1,0.0,5,19,5.3,625.0,0,none
usr-00293,2025-08-19,2025-09-02,14,38.0,peru,female,mobile,organic search,tier_1,basic,6,13,21.1,14,1,7,0,0,0,10.0,3,11,7.3,2694.0,0,none
usr-00294,2025-10-24,2025-11-07,14,29.0,mexico,male,mobile,paid ads,tier_1,standard,9,13,18.0,10,0,7,0,0,0,25.0,4,8,9.2,1740.0,0,none
usr-00295,2025-12-01,2025-12-15,14,18.0,peru,male,mobile,organic search,tier_1,basic,4,9,15.2,10,1,1,0,0,0,0.0,2,15,7.1,1458.0,0,none
usr-00296,2025-03-19,2025-04-02,14,45.0,colombia,male,desktop,partner,tier_2,standard,7,12,10.5,6,3,8,0,0,0,20.0,3,14,9.9,2298.0,0,none
usr-00297,30/04/2025,05-14-2025,14,37.0,mexico,female,mobile,organic search,tier_2,basic,6,10,2.0,9,0,5,0,1,0,0.0,2,8,9.7,1441.0,0,none
usr-00298,2025-06-01,2025-06-22,21,24.0,mexico,female,desktop,email campaign,tier_2,basic,5,10,15.1,6,1,4,0,1,1,20.0,6,22,5.9,2475.0,0,none
usr-00299,2025-05-02,2025-05-09,7,35.0,colombia,male,desktop,organic search,tier_2,premium,3,14,14.1,7,0,6,0,0,0,20.0,0,0,3.2,1313.0,0,none
usr-00300,2025-06-20,2025-07-04,14,42.0,chile,female,mobile,partner,tier_1,premium,10,11,14.9,6,1,8,0,0,0,25.0,4,14,6.4,1747.0,0,none
usr-00301,10/03/2025,2025-03-24,14,26.0,argentina,female,mobile,email campaign,tier_2,standard,12,23,19.3,11,1,5,0,1,1,0.0,2,12,6.0,1264.0,0,none
usr-00302,2025-07-22,2025-08-05,14,24.0,colombia,female,mobile,organic search,tier_1,basic,8,7,7.3,9,0,3,0,0,1,0.0,5,5,5.8,586.0,0,none
usr-00303,2025-11-08,2025-11-15,7,27.0,chile,prefer_not_to_say,mobile,paid ads,tier_3,standard,3,10,11.7,10,0,8,0,0,0,25.0,4,6,6.4,704.0,0,none
usr-00304,2025-09-28,10-12-2025,14,40.0,argentina,female,tablet,partner,tier_3,premium,9,15,12.8,10,1,9,0,0,0,15.0,5,9,7.1,1458.0,0,none
usr-00305,2025-07-26,2025-08-09,14,22.0,argentina,male,desktop,social media,tier_2,basic,9,17,7.1,9,0,0,0,1,0,5.0,3,19,7.7,2110.0,0,none
usr-00306,2025-02-28,2025-03-14,14,31.0,peru,female,desktop,organic search,tier_2,premium,3,4,17.3,5,1,2,0,0,0,25.0,1,10,9.1,1152.0,0,none
